Transaction ID,Customer ID,Merchant ID,Transaction Amount,Time of Transaction,Day of Transaction_cd,Day of Transaction,Product Category_cd,Product Category,Average Monthly Spending,Average Transaction Amount,Average Distance from Home,Number of Transactions in the last 24 hours,Average Time between Transactions in the last 24 hours,Number of Transactions in the last 7 days,Average Time between Transactions in the last 7 days,Distance Traveled in the last 24 hours,Number of Different Merchants Used in the last 24 hours,Number of Different Merchants Used in the last 7 days,Payment Method_cd,Payment Method,Bank Issuer_cd,Bank Issuer,Credit Score,Credit Limit,Account Age,Merchant Location_cd,Merchant Location,Customer Location_cd,Customer Location,Merchant Type_cd,Merchant Type,Customer Type_cd,Customer Type,Fraudulent Transaction,Fraudulent Transaction_cd
262705,783333,31364,82107,02:18:22,3,Wednesday,16,Home Improvement,1000,100,6.2,2,8,15,4,20,0,8,5,Credit Card,8,Chase,750,10000,6,13,Dallas,12,Austin,16,Retailer,3,Regular,NO,0
186292,599581,77736,59501,01:26:54,2,Tuesday,18,Pet Supplies,625,62.5,3.8,3,9,10,12,18,3,3,6,Debit Card,20,Wells Fargo,600,2500,3,27,San Francisco,47,Seattle,14,Restaurant,3,Regular,NO,0
589763,205785,99580,50441,02:29:07,5,Friday,7,Electronics,300,50,2.5,2,3,8,17,25,1,6,6,Debit Card,5,Axis Bank,650,5000,3.5,21,Los Angeles,30,Los Angeles,12,Online,2,Occasional,NO,0
953378,285301,22044,47359,06:36:21,2,Tuesday,14,Home Appliances,450,90,5.2,3,18,15,4,35,1,1,5,Credit Card,5,Axis Bank,720,8000,2.8,22,Miami,34,Miami,16,Retailer,2,Occasional,YES,1
874110,486635,53114,8803,18:32:29,3,Wednesday,15,Home Decor,100,20,1.2,1,23,5,25,8,0,1,6,Debit Card,11,DEF Bank,550,3000,1.2,26,Rio de Janeiro,44,Rio de Janeiro,12,Online,3,Regular,NO,0
973661,480717,91355,36724,04:34:59,3,Wednesday,10,Furniture,500,125,3.7,2,7,12,6,20,2,6,6,Debit Card,5,Axis Bank,690,6000,4.5,14,Delhi,21,Delhi,16,Retailer,3,Regular,YES,1
594161,761318,5882,60342,19:12:15,6,Saturday,19,Pharmacy,400,80,4.3,3,19,18,6,15,3,6,5,Credit Card,5,Axis Bank,780,10000,3,20,London,28,London,16,Retailer,2,Occasional,NO,0
353791,151257,85962,96499,02:44:19,5,Friday,5,Books,200,45,2.1,1,22,4,15,6,1,1,6,Debit Card,11,DEF Bank,600,4000,2.2,17,Hong Kong,25,Hong Kong,12,Online,2,Occasional,YES,1
802559,436826,43024,33111,11:11:56,3,Wednesday,15,Home Decor,250,55,3.9,2,22,12,1,10,0,3,5,Credit Card,5,Axis Bank,700,7000,2.1,21,Los Angeles,30,Los Angeles,16,Retailer,2,Occasional,NO,0
862001,654394,98848,22129,08:44:59,6,Saturday,20,Sports,200,36.75,2.5,4,11,13,8,10.4,1,12,5,Credit Card,7,Barclays,725,10000,2,24,New York,36,New Jersey,19,Supermarket,2,Occasional,NO,0
430712,439542,15504,44618,08:52:26,6,Saturday,1, Clothing,750,102.12,8.3,1,2,3,14,0,1,1,4,Cash,11,DEF Bank,630,8000,1,10,California,16,California,12,Online,2,Occasional,NO,0
422435,288971,51376,76875,11:05:28,2,Tuesday,4,Beauty & Personal Care,375,44.5,1.2,2,13,7,7,0,1,4,6,Debit Card,7,Barclays,720,12000,3,32,Texas,23,Florida,6,Drug Store,2,Occasional,NO,0
595878,481733,42246,52735,11:15:15,6,Saturday,9,Food and Beverage,150,17.85,0.9,3,14,11,6,3.2,0,8,5,Credit Card,7,Barclays,680,5000,2,24,New York,36,New Jersey,4,Cosmetics Store,2,Occasional,NO,0
226959,928774,63598,19854,12:14:46,5,Friday,8,Fashion,420,95.25,4.6,1,21,2,3,0,0,2,4,Cash,11,DEF Bank,640,7500,1,16,Florida,50,Texas,19,Supermarket,2,Occasional,NO,0
623758,858240,14680,17629,18:07:00,2,Tuesday,1, Clothing,1200,330.25,6.8,2,4,9,11,8.5,0,5,6,Debit Card,7,Barclays,750,20000,5,24,New York,23,Florida,5,Department Store,2,Occasional,NO,0
250123,687508,43282,91722,14:35:17,5,Friday,6,Books and Stationery,225,33.75,1.7,1,11,1,81,0,0,1,4,Cash,7,Barclays,710,8000,2,32,Texas,16,California,4,Cosmetics Store,2,Occasional,YES,1
532918,646607,51456,28632,14:45:59,6,Saturday,3, Health & Beauty,600,88.5,4.3,1,11,4,20,0,1,4,6,Debit Card,11,DEF Bank,680,6500,2,10,California,16,California,6,Drug Store,2,Occasional,NO,0
207801,110665,57056,74572,14:20:29,6,Saturday,3, Health & Beauty,150,50,3.5,5,14,35,4,10.5,5,12,5,Credit Card,8,Chase,740,5000,0.5,24,New York,36,New Jersey,19,Supermarket,2,Occasional,NO,0
854564,198041,29573,21303,09:29:18,6,Saturday,4,Beauty & Personal Care,200,100,6.2,3,4,25,5,6.2,3,25,5,Credit Card,10,Citibank,700,4000,1,10,California,23,Florida,15,Retail Store,2,Occasional,NO,0
832541,692088,79408,95312,05:22:01,5,Friday,3, Health & Beauty,50,25,2,1,12,5,1,0.5,1,2,5,Credit Card,6,Bank of America,660,3000,2,32,Texas,50,Texas,11,Office Supplies Store,2,Occasional,NO,0
441616,302198,81593,25272,13:24:07,5,Friday,11,Grocery,300,100,4.3,4,19,20,8,14.5,0,6,5,Credit Card,19,TD Bank,780,8000,2,34,Washington,16,California,7,Electronics,2,Occasional,NO,0
609540,559763,25231,53340,06:41:18,3,Wednesday,10,Furniture,600,200,8,2,4,15,8,8,1,14,5,Credit Card,20,Wells Fargo,720,6000,0.5,16,Florida,24,Georgia,19,Supermarket,2,Occasional,NO,0
834945,756073,81807,17594,21:24:00,1,Monday,20,Sports,400,100,5,2,19,10,15,5,0,3,5,Credit Card,8,Chase,750,10000,1,19,Illinois,27,Illinois,15,Retail Store,2,Occasional,YES,1
540580,150483,16486,87886,22:15:46,4,Thursday,3, Health & Beauty,100,50,3.2,3,4,12,7,9.5,1,10,5,Credit Card,6,Bank of America,650,2000,2,10,California,10,Arizona,11,Office Supplies Store,2,Occasional,NO,0
773712,810296,32278,635,11:50:29,4,Thursday,9,Food and Beverage,500,125,2.5,3,3,8,4,1.2,1,8,5,Credit Card,8,Chase,750,10000,1,24,New York,37,New York,12,Online,3,Regular,NO,0
302880,769011,86247,84636,06:22:43,7,Sunday,11,Grocery,250,125,3.1,1,13,1,90,10,1,1,5,Credit Card,20,Wells Fargo,680,5000,2,21,Los Angeles,45,San Francisco,16,Retailer,2,Occasional,NO,0
527584,200478,79050,55120,19:41:14,4,Thursday,11,Grocery,100,40,1.2,2,7,1,127,0.8,0,1,5,Credit Card,6,Bank of America,800,15000,3,12,Chicago,18,Chicago,12,Online,3,Regular,NO,0
146966,950465,53611,83168,14:51:36,4,Thursday,14,Home Appliances,750,200,4.2,1,13,0,#DIV/0!,20,1,#NUM!,5,Credit Card,10,Citibank,720,8000,4,15,Denver,43,Phoenix,16,Retailer,2,Occasional,NO,0
778294,982116,69291,5303,08:19:04,3,Wednesday,10,Furniture,300,120,1.9,4,6,20,8,0.5,1,17,5,Credit Card,17,JPMorgan Chase,700,12000,2,24,New York,14,Boston,12,Online,3,Regular,YES,1
662350,552095,68532,45859,01:22:29,6,Saturday,9,Food and Beverage,150,70,1.8,1,17,8,7,15,1,1,5,Credit Card,20,Wells Fargo,780,9000,1,29,Seattle,47,Seattle,16,Retailer,3,Regular,NO,0
776875,111796,95086,3112,02:35:56,2,Tuesday,3, Health & Beauty,500,250,3.8,3,14,40,4,0.9,3,33,5,Credit Card,6,Bank of America,760,14000,5,24,New York,42,Philadelphia,12,Online,3,Regular,NO,0
164828,227812,56998,1640,07:00:37,2,Tuesday,16,Home Improvement,120,34.2,1.2,3,17,12,7,20.3,0,5,6,Debit Card,8,Chase,760,5000,2,24,New York,30,Los Angeles,16,Retailer,3,Regular,NO,0
499903,127086,80404,75203,00:47:42,7,Sunday,13,Home and Garden,500,75,3.4,4,23,18,6,45.2,1,2,5,Credit Card,10,Citibank,810,10000,5,27,San Francisco,47,Seattle,12,Online,3,Regular,YES,1
822965,754904,30303,83188,02:30:46,5,Friday,9,Food and Beverage,300,56,2.1,2,19,8,15,36.5,1,6,5,Credit Card,19,TD Bank,690,3000,1,22,Miami,18,Chicago,18,Specialty Store,3,Regular,NO,0
391274,315781,13489,60699,17:29:40,1,Monday,3, Health & Beauty,150,30,0.8,1,12,4,19,12.6,1,2,6,Debit Card,6,Bank of America,620,2000,3,15,Denver,26,Houston,19,Supermarket,3,Regular,NO,0
938053,859770,94301,50791,13:43:58,3,Wednesday,11,Grocery,200,49.8,1.7,3,14,14,2,27.9,2,8,5,Credit Card,20,Wells Fargo,730,8000,4,24,New York,34,Miami,16,Retailer,3,Regular,YES,1
186782,774324,42578,86719,10:37:31,2,Tuesday,10,Furniture,50,22,1.5,1,14,5,6,8.7,1,1,5,Credit Card,8,Chase,680,1500,0.5,29,Seattle,22,Denver,19,Supermarket,3,Regular,NO,0
829314,536331,96027,27679,23:50:20,7,Sunday,12,Home & Kitchen,450,80,4.5,5,5,20,7,55.1,5,7,5,Credit Card,10,Citibank,820,12000,2,18,Houston,37,New York,18,Specialty Store,3,Regular,YES,1
725135,468860,40543,53775,18:36:44,1,Monday,13,Home and Garden,500,89.2,3.2,3,21,15,5,38.4,1,4,6,Debit Card,6,Bank of America,700,6000,1,27,San Francisco,30,Los Angeles,12,Online,3,Regular,NO,0
492926,144323,47068,97220,11:28:16,1,Monday,20,Sports,3000,120.6,5.2,2,11,10,6,25.6,1,10,1, Credit Card,7,Barclays,750,10000,2,3, Los Angeles,7, San Francisco,1, Online,2,Occasional,NO,0
773287,452320,40868,97134,02:59:49,4,Thursday,16,Home Improvement,2500,82.45,8.7,1,16,5,15,10.2,1,4,2, Debit Card,7,Barclays,680,5000,1,5, Paris,2, Berlin,16,Retailer,1, One-time Shopper,NO,0
853729,818208,71106,95893,10:59:50,3,Wednesday,1, Clothing,750,11.7,1.8,3,15,15,4,12.4,0,4,3, Mobile Payment,2, LMN Bank,620,2500,4,4, New York,6, Miami,1, Online,2,Occasional,NO,0
316973,594653,39513,52090,11:03:51,5,Friday,16,Home Improvement,2000,65.2,3.5,2,8,12,4,20.6,1,11,1, Credit Card,7,Barclays,720,7500,3,2, London,5, Manchester,16,Retailer,2,Occasional,NO,0
819066,584705,53100,6258,09:07:19,3,Wednesday,11,Grocery,1500,48.3,4.1,1,14,3,53,8.7,1,2,3, Mobile Payment,1, JKL Bank,800,12000,5,6, Toronto,8, Vancouver,1, Online,1, One-time Shopper,NO,0
346674,868281,25536,83100,11:29:41,4,Thursday,14,Home Appliances,800,28.75,2.9,3,6,20,3,18.3,3,11,2, Debit Card,3, TUV Bank,550,3000,1,1, Dubai,1, Abu Dhabi,16,Retailer,2,Occasional,NO,0
300807,984674,54962,86078,08:20:30,2,Tuesday,18,Pet Supplies,500,75,3.5,2,3,10,10,10.2,1,5,5,Credit Card,8,Chase,720,5000,2.5,24,New York,37,New York,16,Retailer,3,Regular,NO,0
934744,381381,82188,46481,09:49:03,3,Wednesday,11,Grocery,250,25,2.1,1,5,4,25,5.5,0,4,5,Credit Card,6,Bank of America,650,3000,1.2,21,Los Angeles,16,California,12,Online,3,Regular,NO,0
991095,388582,38747,91039,01:34:39,7,Sunday,4,Beauty & Personal Care,800,120,5.7,3,18,17,2,8.1,3,2,5,Credit Card,10,Citibank,780,10000,5,12,Chicago,27,Illinois,16,Retailer,2,Occasional,YES,1
104628,21391,72557,20029,11:30:10,4,Thursday,7,Electronics,1500,300,4.2,4,20,15,2,9.7,2,13,5,Credit Card,20,Wells Fargo,700,8000,3.8,15,Denver,19,Colorado,16,Retailer,3,Regular,NO,0
741183,105651,15327,36123,01:28:23,5,Friday,11,Grocery,50,5,1.2,1,3,2,38,1.5,1,2,5,Credit Card,8,Chase,600,2000,0.5,8,Boston,32,Massachusetts,12,Online,3,Regular,NO,0
981696,126232,99792,92214,12:35:40,7,Sunday,7,Electronics,2000,500,6.3,2,14,12,1,12.2,0,9,5,Credit Card,6,Bank of America,750,12000,4.5,29,Seattle,47,Seattle,16,Retailer,2,Occasional,YES,1
144120,520032,77468,46730,21:20:30,4,Thursday,19,Pharmacy,75,10,0.9,1,8,3,29,1.1,0,2,5,Credit Card,20,Wells Fargo,680,5000,1.8,18,Houston,50,Texas,12,Online,3,Regular,NO,0
742269,414923,33699,92658,03:10:03,5,Friday,16,Home Improvement,8546,1870,139,1,3,6,16,61,0,2,5,Credit Card,2, LMN Bank,866,50000,6,16,Florida,47,Seattle,15,Retail Store,2,Occasional,YES,1
180021,400457,2942,51371,06:14:23,1,Monday,2, Electronics,1534,4634,19,4,4,32,2,32,0,24,3, Mobile Payment,10,Citibank,725,81000,4,12,Chicago,19,Colorado,2,Bookstore,3,Regular,YES,1
353070,756795,7253,23910,13:34:51,3,Wednesday,1, Clothing,883,8651,110,6,9,85,1,33,5,12,8,Mobile Payment,16,JP Morgan,752,86000,1,20,London,6, Miami,9,Hardware,3,Regular,NO,0
337295,931924,36917,7052,08:16:18,7,Sunday,13,Home and Garden,9410,6296,140,5,14,67,2,14,1,22,8,Mobile Payment,15,ICICI Bank,649,59000,10,12,Chicago,3, Brazil,14,Restaurant,3,Regular,NO,0
993024,509859,1294,89636,08:23:11,1,Monday,13,Home and Garden,3971,79,55,11,12,100,1,94,0,86,5,Credit Card,2, LMN Bank,678,73000,3,4, New York,27,Illinois,17,Salon,3,Regular,NO,0
391266,448821,25958,22582,11:40:00,7,Sunday,1, Clothing,2802,3971,65,5,13,3,15,70,5,1,9,Net Banking,15,ICICI Bank,781,49000,5,17,Hong Kong,24,Georgia,11,Office Supplies Store,2,Occasional,YES,1
229898,753986,85097,34271,22:16:10,3,Wednesday,15,Home Decor,3599,1213,130,14,4,85,1,69,14,3,10,Online Payment,3, TUV Bank,518,80000,6,26,Rio de Janeiro,11,Atlanta,6,Drug Store,3,Regular,NO,0
921317,775514,4408,94957,05:22:59,6,Saturday,6,Books and Stationery,5536,1827,113,2,3,70,2,11,1,12,9,Net Banking,4,AMEX,659,78000,3,28,Sao Paulo,18,Chicago,6,Drug Store,2,Occasional,NO,0
469245,497332,70268,41883,18:56:30,3,Wednesday,16,Home Improvement,5879,674,28,4,6,23,4,44,1,8,2, Debit Card,5,Axis Bank,616,37000,5,27,San Francisco,26,Houston,7,Electronics,1, One-time Shopper,NO,0
133498,934400,34268,11006,06:33:43,5,Friday,20,Sports,2818,6929,124,14,18,13,3,91,10,6,1, Credit Card,4,AMEX,832,13000,7,34,Washington,34,Miami,16,Retailer,2,Occasional,NO,0
816629,615246,72043,53502,21:30:41,4,Thursday,6,Books and Stationery,3468,5474,56,9,23,27,1,15,8,26,1, Credit Card,17,JPMorgan Chase,692,63000,3,23,Mumbai,24,Georgia,12,Online,1, One-time Shopper,YES,1
211243,203856,59697,10124,23:08:09,1,Monday,2, Electronics,9425,6505,7,5,2,27,6,26,1,24,5,Credit Card,19,TD Bank,599,7000,7,20,London,9,"Anaheim, CA",2,Bookstore,1, One-time Shopper,NO,0
429532,231702,10102,27102,04:05:44,6,Saturday,18,Pet Supplies,7355,6656,108,14,6,1,114,90,13,1,2, Debit Card,16,JP Morgan,847,66000,6,34,Washington,4, Japan,3,Clothing Store,1, One-time Shopper,YES,1
744484,583015,67732,74279,01:50:30,1,Monday,17,Office Supplies,2985,506,45,11,12,92,1,32,0,68,5,Credit Card,20,Wells Fargo,610,76000,2,7,Bangalore,3, Brazil,3,Clothing Store,1, One-time Shopper,NO,0
467119,168570,81478,69819,18:17:23,7,Sunday,1, Clothing,1140,7324,31,10,14,63,2,20,7,48,3, Mobile Payment,18,SBI,610,58000,7,27,San Francisco,10,Arizona,10,Home Store,2,Occasional,NO,0
892193,580784,17164,93090,09:30:36,6,Saturday,10,Furniture,6915,2202,138,8,22,64,2,53,2,45,10,Online Payment,7,Barclays,565,42000,5,34,Washington,25,Hong Kong,5,Department Store,1, One-time Shopper,NO,0
642565,830205,58160,71460,10:14:22,4,Thursday,6,Books and Stationery,8284,8056,22,3,4,31,2,49,3,10,9,Net Banking,2, LMN Bank,828,27000,8,9,Buenos Aires,11,Atlanta,8,Furniture Store,1, One-time Shopper,NO,0
371765,390664,24033,14851,21:52:35,1,Monday,10,Furniture,7857,458,46,9,19,89,1,51,5,39,10,Online Payment,17,JPMorgan Chase,844,63000,2,20,London,1, Abu Dhabi,19,Supermarket,3,Regular,NO,0
185269,851377,38136,25122,04:13:38,5,Friday,10,Furniture,4372,5465,7,4,9,83,1,97,0,64,8,Mobile Payment,14,HSBC,593,52000,1,19,Illinois,7, San Francisco,9,Hardware,2,Occasional,YES,1
563259,773654,60691,48292,12:57:45,5,Friday,6,Books and Stationery,3711,6414,69,5,1,2,21,55,0,2,9,Net Banking,15,ICICI Bank,572,56000,10,5, Paris,6, Miami,10,Home Store,3,Regular,YES,1
398199,150138,43428,36239,14:17:34,4,Thursday,17,Office Supplies,4153,5767,78,6,14,76,2,58,3,26,10,Online Payment,3, TUV Bank,834,6000,4,18,Houston,16,California,16,Retailer,3,Regular,YES,1
776617,430148,61766,73549,05:49:00,6,Saturday,10,Furniture,2783,1486,49,14,2,43,2,68,1,42,2, Debit Card,20,Wells Fargo,631,87000,1,15,Denver,9,"Anaheim, CA",3,Clothing Store,3,Regular,NO,0
841912,649633,67425,146,19:57:40,4,Thursday,10,Furniture,8603,1112,83,15,13,66,2,35,0,38,8,Mobile Payment,14,HSBC,517,83000,7,31,Singapore,34,Miami,8,Furniture Store,3,Regular,NO,0
648273,377131,76415,98894,05:45:52,4,Thursday,8,Fashion,1487,6128,50,8,3,95,1,33,2,8,3, Mobile Payment,7,Barclays,800,60000,4,18,Houston,32,Massachusetts,15,Retail Store,2,Occasional,YES,1
673028,433804,73064,58538,13:04:49,5,Friday,11,Grocery,3728,6712,150,3,12,83,2,32,1,44,6,Debit Card,17,JPMorgan Chase,668,60000,9,14,Delhi,32,Massachusetts,2,Bookstore,2,Occasional,NO,0
405743,375210,68612,68574,16:27:40,7,Sunday,5,Books,9820,4339,37,15,10,33,2,54,4,33,7,E-wallet,7,Barclays,608,64000,4,30,Shanghai,28,London,14,Restaurant,3,Regular,NO,0
749204,455562,44608,94963,13:09:42,6,Saturday,2, Electronics,5244,5311,82,9,4,16,4,60,3,12,6,Debit Card,15,ICICI Bank,501,37000,10,25,Paris,2, Berlin,18,Specialty Store,1, One-time Shopper,NO,0
329816,155410,39136,99041,03:49:29,1,Monday,12,Home & Kitchen,4065,1838,143,1,18,30,1,39,0,5,8,Mobile Payment,7,Barclays,819,28000,3,2, London,10,Arizona,8,Furniture Store,2,Occasional,NO,0
517080,176386,32629,26715,03:35:57,6,Saturday,3, Health & Beauty,8069,5627,83,12,4,69,1,81,7,53,4,Cash,20,Wells Fargo,805,43000,9,26,Rio de Janeiro,6, Miami,2,Bookstore,1, One-time Shopper,NO,0
933749,814646,62715,77921,19:54:11,6,Saturday,4,Beauty & Personal Care,1386,1165,60,11,2,10,2,78,0,6,3, Mobile Payment,6,Bank of America,582,43000,8,10,California,16,California,2,Bookstore,1, One-time Shopper,YES,1
223067,856773,8860,88275,18:24:20,4,Thursday,9,Food and Beverage,6318,8849,38,9,7,87,1,39,3,29,8,Mobile Payment,1, JKL Bank,614,8000,8,1, Dubai,23,Florida,2,Bookstore,3,Regular,YES,1
961138,248951,67289,28991,14:38:34,1,Monday,19,Pharmacy,3301,8120,146,9,9,26,5,28,5,24,2, Debit Card,12,Discover,741,11000,9,14,Delhi,8, Vancouver,8,Furniture Store,2,Occasional,YES,1
931408,334710,51986,33848,10:43:34,1,Monday,15,Home Decor,1215,690,22,15,6,24,4,18,2,19,3, Mobile Payment,13,HDFC Bank,785,67000,7,11,Chennai,4, Japan,19,Supermarket,2,Occasional,YES,1
654749,988949,82409,21613,13:06:19,6,Saturday,14,Home Appliances,3041,2392,93,3,3,18,3,66,2,5,8,Mobile Payment,17,JPMorgan Chase,604,2000,5,16,Florida,13,Bangalore,15,Retail Store,3,Regular,NO,0
742615,668720,64021,81746,11:52:41,6,Saturday,2, Electronics,9017,8038,46,3,23,97,1,52,2,67,5,Credit Card,14,HSBC,624,83000,3,21,Los Angeles,29,"Long Beach, CA",14,Restaurant,2,Occasional,YES,1
197085,725680,42705,74279,03:08:43,4,Thursday,2, Electronics,480,2980,119,1,3,77,1,76,0,9,9,Net Banking,3, TUV Bank,666,83000,1,30,Shanghai,17,Chennai,13,Pharmacy,2,Occasional,NO,0
256280,496297,36617,7054,07:01:35,1,Monday,2, Electronics,6348,4420,42,14,10,28,5,19,14,16,8,Mobile Payment,6,Bank of America,528,88000,7,3, Los Angeles,8, Vancouver,17,Salon,2,Occasional,YES,1
125470,996163,9395,47724,13:50:28,7,Sunday,17,Office Supplies,6017,7274,118,6,7,74,2,24,3,46,9,Net Banking,15,ICICI Bank,777,8000,9,14,Delhi,22,Denver,5,Department Store,1, One-time Shopper,YES,1
857988,616263,72779,37071,18:04:20,6,Saturday,13,Home and Garden,5140,1796,33,13,2,59,2,73,2,31,8,Mobile Payment,3, TUV Bank,770,49000,5,3, Los Angeles,8, Vancouver,6,Drug Store,1, One-time Shopper,NO,0
992286,969534,46340,61734,22:30:04,5,Friday,6,Books and Stationery,2588,2674,36,5,9,44,2,35,3,18,4,Cash,18,SBI,713,69000,3,31,Singapore,21,Delhi,5,Department Store,3,Regular,YES,1
450185,602586,15372,79626,22:10:18,4,Thursday,7,Electronics,4891,2062,59,10,17,43,1,31,7,2,8,Mobile Payment,20,Wells Fargo,838,69000,8,18,Houston,12,Austin,1, Online,2,Occasional,YES,1
166203,741298,33774,26245,16:32:40,1,Monday,6,Books and Stationery,8607,5083,148,13,1,51,2,60,0,5,9,Net Banking,10,Citibank,577,65000,6,34,Washington,32,Massachusetts,5,Department Store,1, One-time Shopper,YES,1
406067,170680,32828,87839,06:42:23,4,Thursday,14,Home Appliances,2551,9432,117,4,10,54,2,17,1,6,7,E-wallet,8,Chase,548,37000,2,23,Mumbai,6, Miami,3,Clothing Store,2,Occasional,YES,1
520884,366313,36193,13277,14:30:23,6,Saturday,9,Food and Beverage,3806,7675,134,14,8,60,2,97,0,31,10,Online Payment,5,Axis Bank,715,78000,3,6, Toronto,2, Berlin,8,Furniture Store,3,Regular,YES,1
770934,238652,17869,85260,06:24:59,1,Monday,18,Pet Supplies,5462,2696,133,12,23,50,1,64,2,7,10,Online Payment,3, TUV Bank,506,81000,8,10,California,25,Hong Kong,19,Supermarket,3,Regular,YES,1
917157,211830,36854,74388,22:55:14,7,Sunday,18,Pet Supplies,1356,2050,30,7,9,71,2,59,5,11,4,Cash,15,ICICI Bank,638,33000,2,14,Delhi,22,Denver,13,Pharmacy,2,Occasional,YES,1
327840,184051,88361,96051,01:35:09,3,Wednesday,5,Books,4285,4735,94,6,4,46,2,88,1,9,9,Net Banking,14,HSBC,847,43000,2,21,Los Angeles,28,London,17,Salon,2,Occasional,YES,1
666421,121031,29852,79431,00:56:27,6,Saturday,18,Pet Supplies,9609,4021,102,9,9,83,1,99,9,59,2, Debit Card,17,JPMorgan Chase,506,51000,5,28,Sao Paulo,9,"Anaheim, CA",8,Furniture Store,1, One-time Shopper,YES,1
261537,900527,84346,76605,13:03:35,2,Tuesday,9,Food and Beverage,3341,8462,6,6,20,13,12,29,3,8,2, Debit Card,12,Discover,676,36000,4,19,Illinois,34,Miami,13,Pharmacy,1, One-time Shopper,YES,1
763146,465906,30853,49361,16:08:28,7,Sunday,8,Fashion,7084,5157,40,2,2,24,7,77,0,1,2, Debit Card,5,Axis Bank,897,2000,1,13,Dallas,31,Manchester,14,Restaurant,1, One-time Shopper,YES,1
348490,631594,81214,59522,05:47:53,1,Monday,15,Home Decor,6925,2254,2,15,15,20,3,2,14,19,4,Cash,10,Citibank,593,30000,8,21,Los Angeles,31,Manchester,10,Home Store,1, One-time Shopper,NO,0
693070,123099,50613,13622,04:26:17,2,Tuesday,4,Beauty & Personal Care,5652,4319,86,4,11,69,1,85,1,45,3, Mobile Payment,13,HDFC Bank,587,55000,10,9,Buenos Aires,34,Miami,17,Salon,3,Regular,YES,1
171862,659698,54044,64649,17:19:18,4,Thursday,15,Home Decor,2517,1283,75,10,4,55,1,15,4,2,5,Credit Card,8,Chase,687,39000,6,10,California,18,Chicago,14,Restaurant,2,Occasional,YES,1
349173,589426,39359,17520,12:51:02,3,Wednesday,12,Home & Kitchen,9916,1904,117,9,18,85,1,80,7,29,3, Mobile Payment,11,DEF Bank,582,59000,1,24,New York,17,Chennai,7,Electronics,2,Occasional,YES,1
386515,834363,72113,86850,06:51:57,3,Wednesday,20,Sports,1409,4248,101,7,4,19,1,99,1,6,1, Credit Card,10,Citibank,751,13000,6,29,Seattle,12,Austin,10,Home Store,1, One-time Shopper,NO,0
898277,378735,56383,20255,22:30:09,6,Saturday,1, Clothing,1315,522,120,2,7,2,25,17,0,2,2, Debit Card,3, TUV Bank,726,22000,9,17,Hong Kong,4, Japan,13,Pharmacy,2,Occasional,NO,0
889074,225032,32720,32167,01:15:26,5,Friday,6,Books and Stationery,8862,2672,5,4,8,100,1,54,1,12,6,Debit Card,1, JKL Bank,802,23000,3,6, Toronto,6, Miami,5,Department Store,2,Occasional,NO,0
121319,747448,16569,1588,11:04:30,5,Friday,5,Books,8575,3877,132,11,11,64,1,56,7,7,2, Debit Card,14,HSBC,895,33000,1,20,London,31,Manchester,18,Specialty Store,1, One-time Shopper,YES,1
142384,150309,99254,71660,20:11:37,3,Wednesday,10,Furniture,2504,2433,30,9,20,92,1,78,2,76,7,E-wallet,20,Wells Fargo,689,17000,3,5, Paris,1, Abu Dhabi,3,Clothing Store,2,Occasional,NO,0
176656,887088,86443,65643,06:28:00,2,Tuesday,3, Health & Beauty,1928,7936,132,11,4,31,3,26,0,12,6,Debit Card,18,SBI,832,47000,7,20,London,26,Houston,3,Clothing Store,1, One-time Shopper,NO,0
694661,433189,90555,85997,01:59:31,4,Thursday,6,Books and Stationery,8363,2823,9,6,3,43,1,56,1,15,10,Online Payment,18,SBI,692,68000,10,23,Mumbai,3, Brazil,10,Home Store,3,Regular,YES,1
526213,884675,90380,44719,00:57:27,6,Saturday,14,Home Appliances,9937,6832,8,1,10,45,2,41,0,2,9,Net Banking,13,HDFC Bank,667,37000,3,8,Boston,19,Colorado,1, Online,1, One-time Shopper,NO,0
170776,877132,92000,37423,04:21:51,7,Sunday,6,Books and Stationery,12,1715,130,8,12,92,1,86,2,35,10,Online Payment,8,Chase,744,59000,6,19,Illinois,11,Atlanta,18,Specialty Store,2,Occasional,NO,0
765544,824177,67479,42915,11:00:22,1,Monday,5,Books,7867,7767,119,9,15,45,3,67,8,8,5,Credit Card,12,Discover,897,27000,7,5, Paris,20,Dallas,10,Home Store,2,Occasional,YES,1
541286,686676,71249,53240,19:23:48,1,Monday,13,Home and Garden,8166,5620,121,9,23,32,1,23,0,25,1, Credit Card,9,Citi,728,63000,1,9,Buenos Aires,17,Chennai,4,Cosmetics Store,1, One-time Shopper,NO,0
326064,170997,8125,73693,06:59:32,7,Sunday,18,Pet Supplies,8483,1934,122,6,14,28,3,50,2,24,5,Credit Card,14,HSBC,520,56000,9,26,Rio de Janeiro,15,"Brooklyn, NY",4,Cosmetics Store,1, One-time Shopper,NO,0
449883,121547,19317,91631,07:57:35,6,Saturday,4,Beauty & Personal Care,7116,3655,66,4,3,77,2,87,1,28,3, Mobile Payment,19,TD Bank,841,51000,6,6, Toronto,7, San Francisco,18,Specialty Store,3,Regular,NO,0
